date,state,population,Stay_Home_Order,Status_of_Reopening,NonEss_Business_Closed,Gathering_Limit,Emergency_Declaration,Travel_Quarantine,Mask_Requirement,Statewide Face Mask Requirement,Restaurants,School_Closed
2020-12-14,OR,4241507,1,3,NA,3,1,0,2,NA,3,NA
2020-12-14,PA,12783254,1,3,NA,3,1,NA,2,NA,3,NA
2020-12-14,RI,1057125,1,3,NA,7,1,3,2,NA,2,NA
2020-12-14,SC,5218040,1,3,5,1,1,1,2,NA,2,NA
2020-12-14,SD,892717,0,1,0,1,1,0,0,NA,0,NA
2020-12-14,TN,6886834,1,1,5,1,1,0,2,NA,1,NA
2020-12-14,TX,29360759,1,3,NA,3,1,1,2,NA,2,NA
2020-12-14,UT,3249879,1,3,0,1,1,1,2,NA,2,NA
2020-12-14,VT,623347,1,3,2,7,1,NA,2,NA,2,NA
2020-12-14,VA,8590563,1,3,5,5,1,0,2,NA,2,NA
2020-12-14,WA,7693612,1,3,NA,7,1,0,2,NA,3,NA
2020-12-14,WV,1784787,1,3,2,5,1,1,2,NA,2,NA
2020-12-14,WI,5832655,1,1,5,1,1,0,2,NA,1,NA
2020-12-14,WY,582328,0,3,0,3,1,1,2,NA,2,NA
2020-12-15,AL,4921532,1,2,5,1,1,0,2,NA,1,NA
2020-12-15,AK,731158,1,1,5,1,1,NA,1,NA,1,NA
2020-12-15,AZ,7421401,1,3,NA,6,1,1,2,NA,2,NA
2020-12-15,AR,3030522,0,2,0,1,1,1,2,NA,2,NA
2020-12-15,CA,39368078,NA,3,NA,7,1,0,2,NA,2,NA
2020-12-15,CO,5807719,1,3,2,3,1,0,2,NA,2,NA
2020-12-15,CT,3557006,1,3,NA,3,1,3,2,NA,2,NA
2020-12-15,DE,986809,1,3,2,3,1,1,2,NA,2,NA
2020-12-15,DC,712816,1,3,NA,3,1,3,2,NA,2,NA
2020-12-15,FL,21733312,1,1,5,1,1,1,0,NA,1,NA
2020-12-15,GA,10710017,2,2,5,6,1,0,2,NA,1,NA
2020-12-15,HI,1407006,1,3,2,3,1,NA,2,NA,2,NA
2020-12-15,ID,1826913,1,3,5,3,1,1,1,NA,2,NA
2020-12-15,IL,12587530,1,3,NA,7,1,0,2,NA,3,NA
2020-12-15,IN,6754953,1,3,5,5,1,0,2,NA,1,NA
2020-12-15,IA,3163561,0,3,5,5,1,0,2,NA,2,NA
2020-12-15,KS,2913805,1,1,5,1,1,3,2,NA,1,NA
2020-12-15,KY,4477251,1,3,NA,3,1,1,2,NA,2,NA
2020-12-15,LA,4645318,1,3,5,6,1,0,2,NA,2,NA
2020-12-15,ME,1350141,1,3,5,6,1,NA,2,NA,2,NA
2020-12-15,MD,6055802,1,3,5,1,1,1,2,NA,2,NA
2020-12-15,MA,6893574,2,3,NA,3,1,NA,2,NA,2,NA
2020-12-15,MI,9966555,1,3,NA,3,1,0,2,NA,3,NA
2020-12-15,MN,5657342,1,3,NA,7,1,0,2,NA,2,NA
2020-12-15,MS,2966786,1,3,5,3,1,0,2,NA,2,NA
2020-12-15,MO,6151548,1,1,5,1,1,0,0,NA,1,NA
2020-12-15,MT,1080577,1,3,5,5,1,1,2,NA,2,NA
2020-12-15,NE,1937552,0,3,0,1,1,2,1,NA,1,NA
2020-12-15,NV,3138259,1,3,NA,3,1,0,2,NA,2,NA
2020-12-15,NH,1366275,1,2,2,1,1,3,2,NA,1,NA
2020-12-15,NJ,8882371,1,3,2,3,1,1,2,NA,2,NA
2020-12-15,NM,2106319,1,3,NA,3,1,3,2,NA,3,NA
2020-12-15,NY,19336776,2,3,2,3,1,3,2,NA,2,NA
2020-12-15,NC,10600823,NA,3,NA,3,1,0,2,NA,2,NA
2020-12-15,ND,765309,0,3,5,6,1,1,2,NA,2,NA
2020-12-15,OH,11693217,NA,3,5,3,1,1,2,NA,2,NA
2020-12-15,OK,3980783,1,3,5,1,1,1,0,NA,2,NA
2020-12-15,OR,4241507,1,3,NA,3,1,0,2,NA,3,NA
2020-12-15,PA,12783254,1,3,NA,3,1,NA,2,NA,3,NA
2020-12-15,RI,1057125,1,3,NA,7,1,3,2,NA,2,NA
2020-12-15,SC,5218040,1,3,5,1,1,1,2,NA,2,NA
2020-12-15,SD,892717,0,1,0,1,1,0,0,NA,0,NA
2020-12-15,TN,6886834,1,1,5,1,1,0,2,NA,1,NA
2020-12-15,TX,29360759,1,3,NA,3,1,1,2,NA,2,NA
2020-12-15,UT,3249879,1,3,0,1,1,1,2,NA,2,NA
2020-12-15,VT,623347,1,3,2,7,1,NA,2,NA,2,NA
2020-12-15,VA,8590563,1,3,5,5,1,0,2,NA,2,NA
2020-12-15,WA,7693612,1,3,NA,7,1,0,2,NA,3,NA
2020-12-15,WV,1784787,1,3,2,5,1,1,2,NA,2,NA
2020-12-15,WI,5832655,1,1,5,1,1,0,2,NA,1,NA
2020-12-15,WY,582328,0,3,0,3,1,1,2,NA,2,NA
2020-12-16,AL,4921532,1,2,5,1,1,0,2,NA,1,NA
2020-12-16,AK,731158,1,1,5,1,1,NA,1,NA,1,NA
2020-12-16,AZ,7421401,1,3,NA,6,1,1,2,NA,2,NA
2020-12-16,AR,3030522,0,2,0,1,1,1,2,NA,2,NA
2020-12-16,CA,39368078,NA,3,NA,7,1,0,2,NA,2,NA
2020-12-16,CO,5807719,1,3,2,3,1,0,2,NA,2,NA
2020-12-16,CT,3557006,1,3,NA,3,1,3,2,NA,2,NA
2020-12-16,DE,986809,1,3,2,3,1,1,2,NA,2,NA
2020-12-16,DC,712816,1,3,NA,3,1,3,2,NA,2,NA
2020-12-16,FL,21733312,1,1,5,1,1,1,0,NA,1,NA
2020-12-16,GA,10710017,2,2,5,6,1,0,2,NA,1,NA
2020-12-16,HI,1407006,1,3,2,3,1,NA,2,NA,2,NA
2020-12-16,ID,1826913,1,3,5,3,1,1,1,NA,2,NA
2020-12-16,IL,12587530,1,3,NA,7,1,0,2,NA,3,NA
2020-12-16,IN,6754953,1,3,5,5,1,0,2,NA,1,NA
2020-12-16,IA,3163561,0,3,5,5,1,0,2,NA,2,NA
2020-12-16,KS,2913805,1,1,5,1,1,3,2,NA,1,NA
2020-12-16,KY,4477251,1,3,NA,3,1,1,2,NA,2,NA
2020-12-16,LA,4645318,1,3,5,6,1,0,2,NA,2,NA
2020-12-16,ME,1350141,1,3,5,6,1,NA,2,NA,2,NA
2020-12-16,MD,6055802,1,3,5,1,1,1,2,NA,2,NA
2020-12-16,MA,6893574,2,3,NA,3,1,NA,2,NA,2,NA
2020-12-16,MI,9966555,1,3,NA,3,1,0,2,NA,3,NA
2020-12-16,MN,5657342,1,3,NA,7,1,0,2,NA,2,NA
2020-12-16,MS,2966786,1,3,5,3,1,0,2,NA,2,NA
2020-12-16,MO,6151548,1,1,5,1,1,0,0,NA,1,NA
2020-12-16,MT,1080577,1,3,5,5,1,1,2,NA,2,NA
2020-12-16,NE,1937552,0,3,0,1,1,2,1,NA,1,NA
2020-12-16,NV,3138259,1,3,NA,3,1,0,2,NA,2,NA
2020-12-16,NH,1366275,1,2,2,1,1,3,2,NA,1,NA
2020-12-16,NJ,8882371,1,3,2,3,1,1,2,NA,2,NA
2020-12-16,NM,2106319,1,3,NA,3,1,3,2,NA,3,NA
2020-12-16,NY,19336776,2,3,2,3,1,3,2,NA,2,NA
2020-12-16,NC,10600823,NA,3,NA,3,1,0,2,NA,2,NA
2020-12-16,ND,765309,0,3,5,6,1,1,2,NA,2,NA
2020-12-16,OH,11693217,NA,3,5,3,1,1,2,NA,2,NA
2020-12-16,OK,3980783,1,3,5,1,1,1,0,NA,2,NA
2020-12-16,OR,4241507,1,3,NA,3,1,0,2,NA,3,NA
2020-12-16,PA,12783254,1,3,NA,3,1,NA,2,NA,3,NA
2020-12-16,RI,1057125,1,3,NA,7,1,3,2,NA,2,NA
2020-12-16,SC,5218040,1,3,5,1,1,1,2,NA,2,NA
2020-12-16,SD,892717,0,1,0,1,1,0,0,NA,0,NA
2020-12-16,TN,6886834,1,1,5,1,1,0,2,NA,1,NA
2020-12-16,TX,29360759,1,3,NA,3,1,1,2,NA,2,NA
2020-12-16,UT,3249879,1,3,0,1,1,1,2,NA,2,NA
2020-12-16,VT,623347,1,3,2,7,1,NA,2,NA,2,NA
2020-12-16,VA,8590563,1,3,5,5,1,0,2,NA,2,NA
2020-12-16,WA,7693612,1,3,NA,7,1,0,2,NA,3,NA
2020-12-16,WV,1784787,1,3,2,5,1,1,2,NA,2,NA
2020-12-16,WI,5832655,1,1,5,1,1,0,2,NA,1,NA
2020-12-16,WY,582328,0,3,0,3,1,1,2,NA,2,NA
2020-12-17,AL,4921532,1,2,5,1,1,0,2,NA,1,NA
2020-12-17,AK,731158,1,1,5,1,1,NA,1,NA,1,NA
2020-12-17,AZ,7421401,1,3,NA,6,1,1,2,NA,2,NA
2020-12-17,AR,3030522,0,2,0,1,1,1,2,NA,2,NA
2020-12-17,CA,39368078,NA,3,NA,7,1,0,2,NA,2,NA
2020-12-17,CO,5807719,1,3,2,3,1,0,2,NA,2,NA
2020-12-17,CT,3557006,1,3,NA,3,1,3,2,NA,2,NA
2020-12-17,DE,986809,1,3,NA,3,1,1,2,NA,2,NA
2020-12-17,DC,712816,1,3,NA,3,1,3,2,NA,2,NA
2020-12-17,FL,21733312,1,1,5,1,1,1,0,NA,1,NA
2020-12-17,GA,10710017,2,2,5,6,1,0,2,NA,1,NA
2020-12-17,HI,1407006,1,3,2,3,1,NA,2,NA,2,NA
2020-12-17,ID,1826913,1,3,5,3,1,1,1,NA,2,NA
2020-12-17,IL,12587530,1,3,NA,7,1,0,2,NA,3,NA
2020-12-17,IN,6754953,1,3,5,5,1,0,2,NA,1,NA
2020-12-17,IA,3163561,0,3,5,5,1,0,2,NA,2,NA
2020-12-17,KS,2913805,1,1,5,1,1,3,2,NA,1,NA
2020-12-17,KY,4477251,1,3,NA,1,1,1,2,NA,2,NA
2020-12-17,LA,4645318,1,3,5,6,1,0,2,NA,2,NA
2020-12-17,ME,1350141,1,3,5,6,1,NA,2,NA,2,NA
2020-12-17,MD,6055802,1,3,5,1,1,1,2,NA,2,NA
2020-12-17,MA,6893574,2,3,NA,3,1,NA,2,NA,2,NA
2020-12-17,MI,9966555,1,3,NA,3,1,0,2,NA,3,NA
2020-12-17,MN,5657342,1,3,NA,7,1,0,2,NA,2,NA
2020-12-17,MS,2966786,1,3,5,3,1,0,2,NA,2,NA
2020-12-17,MO,6151548,1,1,5,1,1,0,0,NA,1,NA
2020-12-17,MT,1080577,1,3,5,5,1,1,2,NA,2,NA
2020-12-17,NE,1937552,0,3,0,1,1,2,1,NA,1,NA
2020-12-17,NV,3138259,1,3,NA,3,1,0,2,NA,2,NA
2020-12-17,NH,1366275,1,2,2,1,1,3,2,NA,1,NA
2020-12-17,NJ,8882371,1,3,2,3,1,1,2,NA,2,NA
2020-12-17,NM,2106319,1,3,NA,3,1,3,2,NA,3,NA
2020-12-17,NY,19336776,2,3,2,3,1,3,2,NA,2,NA
2020-12-17,NC,10600823,NA,3,NA,3,1,0,2,NA,2,NA
2020-12-17,ND,765309,0,3,5,6,1,1,2,NA,2,NA
2020-12-17,OH,11693217,NA,3,5,3,1,1,2,NA,2,NA
2020-12-17,OK,3980783,1,3,5,1,1,1,0,NA,2,NA
2020-12-17,OR,4241507,1,3,NA,3,1,0,2,NA,3,NA
2020-12-17,PA,12783254,1,3,NA,3,1,NA,2,NA,3,NA
2020-12-17,RI,1057125,1,3,NA,7,1,3,2,NA,2,NA
2020-12-17,SC,5218040,1,3,5,1,1,1,2,NA,2,NA
2020-12-17,SD,892717,0,1,0,1,1,0,0,NA,0,NA
2020-12-17,TN,6886834,1,1,5,1,1,0,2,NA,1,NA
2020-12-17,TX,29360759,1,3,NA,3,1,1,2,NA,2,NA
2020-12-17,UT,3249879,1,3,0,1,1,1,2,NA,2,NA
2020-12-17,VT,623347,1,3,2,7,1,NA,2,NA,2,NA
2020-12-17,VA,8590563,NA,3,5,3,1,0,2,NA,2,NA
2020-12-17,WA,7693612,1,3,NA,7,1,0,2,NA,3,NA
2020-12-17,WV,1784787,1,3,2,5,1,1,2,NA,2,NA
2020-12-17,WI,5832655,1,1,5,1,1,0,2,NA,1,NA
2020-12-17,WY,582328,0,3,0,3,1,1,2,NA,2,NA
2020-12-18,AL,4921532,1,2,5,1,1,0,2,NA,1,NA
2020-12-18,AK,731158,1,1,5,1,1,NA,1,NA,1,NA
2020-12-18,AZ,7421401,1,3,NA,6,1,1,2,NA,2,NA
2020-12-18,AR,3030522,0,2,0,1,1,1,2,NA,2,NA
2020-12-18,CA,39368078,NA,3,NA,7,1,0,2,NA,2,NA
2020-12-18,CO,5807719,1,3,2,3,1,0,2,NA,2,NA
2020-12-18,CT,3557006,1,3,NA,3,1,3,2,NA,2,NA
2020-12-18,DE,986809,1,3,NA,3,1,1,2,NA,2,NA
2020-12-18,DC,712816,1,3,NA,3,1,3,2,NA,2,NA
2020-12-18,FL,21733312,1,1,5,1,1,1,0,NA,1,NA
2020-12-18,GA,10710017,2,2,5,6,1,0,2,NA,1,NA
2020-12-18,HI,1407006,1,3,2,3,1,NA,2,NA,2,NA
2020-12-18,ID,1826913,1,3,5,3,1,1,1,NA,2,NA
2020-12-18,IL,12587530,1,3,NA,7,1,0,2,NA,3,NA
2020-12-18,IN,6754953,1,3,5,5,1,0,2,NA,1,NA
2020-12-18,IA,3163561,0,1,5,1,1,0,2,NA,1,NA
2020-12-18,KS,2913805,1,1,5,1,1,3,2,NA,1,NA
2020-12-18,KY,4477251,1,3,NA,1,1,1,2,NA,2,NA
2020-12-18,LA,4645318,1,3,5,6,1,0,2,NA,2,NA
2020-12-18,ME,1350141,1,3,5,6,1,NA,2,NA,2,NA
2020-12-18,MD,6055802,1,3,5,1,1,NA,2,NA,2,NA
2020-12-18,MA,6893574,2,3,NA,3,1,NA,2,NA,2,NA
2020-12-18,MI,9966555,1,3,NA,3,1,0,2,NA,3,NA
2020-12-18,MN,5657342,1,3,NA,3,1,0,2,NA,3,NA
2020-12-18,MS,2966786,1,3,5,3,1,0,2,NA,2,NA
2020-12-18,MO,6151548,1,1,5,1,1,0,0,NA,1,NA
2020-12-18,MT,1080577,1,3,5,5,1,1,2,NA,2,NA
2020-12-18,NE,1937552,0,3,0,1,1,2,1,NA,1,NA
2020-12-18,NV,3138259,1,3,NA,3,1,0,2,NA,2,NA
2020-12-18,NH,1366275,1,2,2,1,1,3,2,NA,1,NA
2020-12-18,NJ,8882371,1,3,2,3,1,1,2,NA,2,NA
2020-12-18,NM,2106319,1,3,NA,3,1,3,2,NA,3,NA
2020-12-18,NY,19336776,2,3,2,3,1,3,2,NA,2,NA
2020-12-18,NC,10600823,NA,3,NA,3,1,0,2,NA,2,NA
2020-12-18,ND,765309,0,3,5,6,1,1,2,NA,2,NA
2020-12-18,OH,11693217,NA,3,5,3,1,1,2,NA,2,NA
2020-12-18,OK,3980783,1,3,5,1,1,1,0,NA,2,NA
2020-12-18,OR,4241507,1,3,NA,3,1,0,2,NA,3,NA
2020-12-18,PA,12783254,1,3,NA,3,1,NA,2,NA,3,NA
2020-12-18,RI,1057125,1,3,NA,7,1,3,2,NA,2,NA
2020-12-18,SC,5218040,1,3,5,1,1,1,2,NA,2,NA
2020-12-18,SD,892717,0,1,0,1,1,0,0,NA,0,NA
2020-12-18,TN,6886834,1,1,5,1,1,0,2,NA,1,NA
2020-12-18,TX,29360759,1,3,NA,3,1,1,2,NA,2,NA
2020-12-18,UT,3249879,1,3,0,1,1,1,2,NA,1,NA
2020-12-18,VT,623347,1,3,2,7,1,NA,2,NA,2,NA
2020-12-18,VA,8590563,NA,3,5,3,1,0,2,NA,2,NA
2020-12-18,WA,7693612,1,3,NA,7,1,0,2,NA,3,NA
2020-12-18,WV,1784787,1,3,2,5,1,1,2,NA,2,NA
2020-12-18,WI,5832655,1,1,5,1,1,0,2,NA,1,NA
2020-12-18,WY,582328,0,3,0,3,1,1,2,NA,2,NA
2020-12-19,AL,4921532,1,2,5,1,1,0,2,NA,1,NA
2020-12-19,AK,731158,1,1,5,1,1,NA,1,NA,1,NA
2020-12-19,AZ,7421401,1,3,NA,6,1,1,2,NA,2,NA
2020-12-19,AR,3030522,0,2,0,1,1,1,2,NA,2,NA
2020-12-19,CA,39368078,NA,3,NA,7,1,0,2,NA,2,NA
2020-12-19,CO,5807719,1,3,2,3,1,0,2,NA,2,NA
2020-12-19,CT,3557006,1,3,NA,3,1,3,2,NA,2,NA
2020-12-19,DE,986809,1,3,NA,3,1,1,2,NA,2,NA
2020-12-19,DC,712816,1,3,NA,3,1,3,2,NA,2,NA
2020-12-19,FL,21733312,1,1,5,1,1,1,0,NA,1,NA
2020-12-19,GA,10710017,2,2,5,6,1,0,2,NA,1,NA
2020-12-19,HI,1407006,1,3,2,3,1,NA,2,NA,2,NA
2020-12-19,ID,1826913,1,3,5,3,1,1,1,NA,2,NA
2020-12-19,IL,12587530,1,3,NA,7,1,0,2,NA,3,NA
2020-12-19,IN,6754953,1,3,5,5,1,0,2,NA,1,NA
2020-12-19,IA,3163561,0,1,5,1,1,0,2,NA,1,NA
2020-12-19,KS,2913805,1,1,5,1,1,3,2,NA,1,NA
2020-12-19,KY,4477251,1,3,NA,1,1,1,2,NA,2,NA
2020-12-19,LA,4645318,1,3,5,6,1,0,2,NA,2,NA
2020-12-19,ME,1350141,1,3,5,6,1,NA,2,NA,2,NA
2020-12-19,MD,6055802,1,3,5,1,1,NA,2,NA,2,NA
2020-12-19,MA,6893574,2,3,NA,3,1,NA,2,NA,2,NA
2020-12-19,MI,9966555,1,3,NA,3,1,0,2,NA,3,NA
2020-12-19,MN,5657342,1,3,NA,3,1,0,2,NA,3,NA
2020-12-19,MS,2966786,1,3,5,3,1,0,2,NA,2,NA
2020-12-19,MO,6151548,1,1,5,1,1,0,0,NA,1,NA
2020-12-19,MT,1080577,1,3,5,5,1,1,2,NA,2,NA
2020-12-19,NE,1937552,0,3,0,1,1,2,1,NA,1,NA
2020-12-19,NV,3138259,1,3,NA,3,1,0,2,NA,2,NA
2020-12-19,NH,1366275,1,2,2,1,1,3,2,NA,1,NA
2020-12-19,NJ,8882371,1,3,2,3,1,1,2,NA,2,NA
2020-12-19,NM,2106319,1,3,NA,3,1,3,2,NA,3,NA
2020-12-19,NY,19336776,2,3,2,3,1,3,2,NA,2,NA
2020-12-19,NC,10600823,NA,3,NA,3,1,0,2,NA,2,NA
2020-12-19,ND,765309,0,3,5,6,1,1,2,NA,2,NA
2020-12-19,OH,11693217,NA,3,5,3,1,1,2,NA,2,NA
2020-12-19,OK,3980783,1,3,5,1,1,1,0,NA,2,NA
2020-12-19,OR,4241507,1,3,NA,3,1,0,2,NA,3,NA
2020-12-19,PA,12783254,1,3,NA,3,1,NA,2,NA,3,NA
2020-12-19,RI,1057125,1,3,NA,7,1,3,2,NA,2,NA
2020-12-19,SC,5218040,1,3,5,1,1,1,2,NA,2,NA
2020-12-19,SD,892717,0,1,0,1,1,0,0,NA,0,NA
2020-12-19,TN,6886834,1,1,5,1,1,0,2,NA,1,NA
2020-12-19,TX,29360759,1,3,NA,3,1,1,2,NA,2,NA
2020-12-19,UT,3249879,1,3,0,1,1,1,2,NA,1,NA
2020-12-19,VT,623347,1,3,2,7,1,NA,2,NA,2,NA
2020-12-19,VA,8590563,NA,3,5,3,1,0,2,NA,2,NA
2020-12-19,WA,7693612,1,3,NA,7,1,0,2,NA,3,NA
2020-12-19,WV,1784787,1,3,2,5,1,1,2,NA,2,NA
2020-12-19,WI,5832655,1,1,5,1,1,0,2,NA,1,NA
2020-12-19,WY,582328,0,3,0,3,1,1,2,NA,2,NA
2020-12-20,AL,4921532,1,2,5,1,1,0,2,NA,1,NA
2020-12-20,AK,731158,1,1,5,1,1,NA,1,NA,1,NA
2020-12-20,AZ,7421401,1,3,NA,6,1,1,2,NA,2,NA
2020-12-20,AR,3030522,0,2,0,1,1,1,2,NA,2,NA
2020-12-20,CA,39368078,NA,3,NA,7,1,0,2,NA,2,NA
2020-12-20,CO,5807719,1,3,2,3,1,0,2,NA,2,NA
2020-12-20,CT,3557006,1,3,NA,3,1,3,2,NA,2,NA
2020-12-20,DE,986809,1,3,NA,3,1,1,2,NA,2,NA
2020-12-20,DC,712816,1,3,NA,3,1,3,2,NA,3,NA
2020-12-20,FL,21733312,1,1,5,1,1,1,0,NA,1,NA
2020-12-20,GA,10710017,2,2,5,6,1,0,2,NA,1,NA
2020-12-20,HI,1407006,1,3,2,3,1,NA,2,NA,2,NA
2020-12-20,ID,1826913,1,3,5,3,1,1,1,NA,2,NA
2020-12-20,IL,12587530,1,3,NA,7,1,0,2,NA,3,NA
2020-12-20,IN,6754953,1,3,5,5,1,0,2,NA,1,NA
2020-12-20,IA,3163561,0,1,5,1,1,0,2,NA,1,NA
2020-12-20,KS,2913805,1,1,5,1,1,3,2,NA,1,NA
2020-12-20,KY,4477251,1,3,NA,1,1,1,2,NA,2,NA
2020-12-20,LA,4645318,1,3,5,6,1,0,2,NA,2,NA
2020-12-20,ME,1350141,1,3,5,6,1,NA,2,NA,2,NA
2020-12-20,MD,6055802,1,3,5,1,1,NA,2,NA,2,NA
2020-12-20,MA,6893574,2,3,NA,3,1,NA,2,NA,2,NA
2020-12-20,MI,9966555,1,3,NA,3,1,0,2,NA,3,NA
2020-12-20,MN,5657342,1,3,NA,3,1,0,2,NA,3,NA
2020-12-20,MS,2966786,1,3,5,3,1,0,2,NA,2,NA
2020-12-20,MO,6151548,1,1,5,1,1,0,0,NA,1,NA
2020-12-20,MT,1080577,1,3,5,5,1,1,2,NA,2,NA
2020-12-20,NE,1937552,0,3,0,1,1,2,1,NA,1,NA
2020-12-20,NV,3138259,1,3,NA,3,1,0,2,NA,2,NA
2020-12-20,NH,1366275,1,2,2,1,1,3,2,NA,1,NA
2020-12-20,NJ,8882371,1,3,2,3,1,1,2,NA,2,NA
2020-12-20,NM,2106319,1,3,NA,3,1,3,2,NA,3,NA
2020-12-20,NY,19336776,2,3,2,3,1,3,2,NA,2,NA
2020-12-20,NC,10600823,NA,3,NA,3,1,0,2,NA,2,NA
2020-12-20,ND,765309,0,3,5,6,1,1,2,NA,2,NA
2020-12-20,OH,11693217,NA,3,5,3,1,1,2,NA,2,NA
2020-12-20,OK,3980783,1,3,5,1,1,1,0,NA,2,NA
2020-12-20,OR,4241507,1,3,NA,3,1,0,2,NA,3,NA
2020-12-20,PA,12783254,1,3,NA,3,1,NA,2,NA,3,NA
2020-12-20,RI,1057125,1,3,NA,7,1,3,2,NA,2,NA
2020-12-20,SC,5218040,1,3,5,1,1,1,2,NA,2,NA
2020-12-20,SD,892717,0,1,0,1,1,0,0,NA,0,NA
2020-12-20,TN,6886834,1,1,5,3,1,0,2,NA,1,NA
2020-12-20,TX,29360759,1,3,NA,3,1,1,2,NA,2,NA
2020-12-20,UT,3249879,1,3,0,1,1,1,2,NA,1,NA
2020-12-20,VT,623347,1,3,2,7,1,NA,2,NA,2,NA
2020-12-20,VA,8590563,NA,3,5,3,1,0,2,NA,2,NA
2020-12-20,WA,7693612,1,3,NA,7,1,2,2,NA,3,NA
2020-12-20,WV,1784787,1,3,2,5,1,1,2,NA,2,NA
2020-12-20,WI,5832655,1,1,5,1,1,0,2,NA,1,NA
2020-12-20,WY,582328,0,3,0,3,1,1,2,NA,2,NA
2020-12-21,AL,4921532,1,2,5,1,1,0,2,NA,1,NA
2020-12-21,AK,731158,1,1,5,1,1,NA,1,NA,1,NA
2020-12-21,AZ,7421401,1,3,NA,6,1,1,2,NA,2,NA
2020-12-21,AR,3030522,0,2,0,1,1,1,2,NA,2,NA
2020-12-21,CA,39368078,NA,3,NA,7,1,0,2,NA,2,NA
2020-12-21,CO,5807719,1,3,2,3,1,0,2,NA,2,NA
2020-12-21,CT,3557006,1,3,NA,3,1,3,2,NA,2,NA
2020-12-21,DE,986809,1,3,NA,3,1,1,2,NA,2,NA
2020-12-21,DC,712816,1,3,NA,3,1,3,2,NA,3,NA
2020-12-21,FL,21733312,1,1,5,1,1,1,0,NA,1,NA
2020-12-21,GA,10710017,2,2,5,6,1,0,2,NA,1,NA
2020-12-21,HI,1407006,1,3,2,3,1,NA,2,NA,2,NA
2020-12-21,ID,1826913,1,3,5,3,1,1,1,NA,2,NA
2020-12-21,IL,12587530,1,3,NA,7,1,0,2,NA,3,NA
2020-12-21,IN,6754953,1,3,5,5,1,0,2,NA,1,NA
2020-12-21,IA,3163561,0,1,5,1,1,0,2,NA,1,NA
2020-12-21,KS,2913805,1,1,5,1,1,3,2,NA,1,NA
2020-12-21,KY,4477251,1,3,NA,1,1,1,2,NA,2,NA
2020-12-21,LA,4645318,1,3,5,6,1,0,2,NA,2,NA
2020-12-21,ME,1350141,1,3,5,6,1,NA,2,NA,2,NA
2020-12-21,MD,6055802,1,3,5,1,1,NA,2,NA,2,NA
2020-12-21,MA,6893574,2,3,NA,3,1,NA,2,NA,2,NA
2020-12-21,MI,9966555,1,3,NA,3,1,0,2,NA,3,NA
2020-12-21,MN,5657342,1,3,NA,3,1,0,2,NA,3,NA
2020-12-21,MS,2966786,1,3,5,3,1,0,2,NA,2,NA
2020-12-21,MO,6151548,1,1,5,1,1,0,0,NA,1,NA
2020-12-21,MT,1080577,1,3,5,5,1,1,2,NA,2,NA
2020-12-21,NE,1937552,0,3,0,1,1,2,1,NA,1,NA
2020-12-21,NV,3138259,1,3,NA,3,1,0,2,NA,2,NA
2020-12-21,NH,1366275,1,2,2,1,1,3,2,NA,1,NA
2020-12-21,NJ,8882371,1,3,2,3,1,1,2,NA,2,NA
2020-12-21,NM,2106319,1,3,NA,3,1,3,2,NA,3,NA
2020-12-21,NY,19336776,2,3,2,3,1,3,2,NA,2,NA
2020-12-21,NC,10600823,NA,3,NA,3,1,0,2,NA,2,NA
2020-12-21,ND,765309,0,3,5,6,1,1,2,NA,2,NA
2020-12-21,OH,11693217,NA,3,5,3,1,1,2,NA,2,NA
2020-12-21,OK,3980783,1,3,5,1,1,1,0,NA,2,NA
2020-12-21,OR,4241507,1,3,NA,3,1,0,2,NA,3,NA
2020-12-21,PA,12783254,1,3,NA,3,1,NA,2,NA,3,NA
2020-12-21,RI,1057125,1,3,NA,7,1,3,2,NA,2,NA
2020-12-21,SC,5218040,1,3,5,1,1,1,2,NA,2,NA
2020-12-21,SD,892717,0,1,0,1,1,0,0,NA,0,NA
2020-12-21,TN,6886834,1,1,5,3,1,0,2,NA,1,NA
2020-12-21,TX,29360759,1,3,NA,3,1,1,2,NA,2,NA
2020-12-21,UT,3249879,1,3,0,1,1,1,2,NA,1,NA
2020-12-21,VT,623347,1,3,2,7,1,NA,2,NA,2,NA
2020-12-21,VA,8590563,NA,3,5,3,1,0,2,NA,2,NA
2020-12-21,WA,7693612,1,3,NA,7,1,2,2,NA,3,NA
2020-12-21,WV,1784787,1,3,2,5,1,1,2,NA,2,NA
2020-12-21,WI,5832655,1,1,5,1,1,0,2,NA,1,NA
2020-12-21,WY,582328,0,3,0,3,1,1,2,NA,2,NA
2020-12-22,AL,4921532,1,2,5,1,1,0,2,NA,1,NA
2020-12-22,AK,731158,1,1,5,1,1,NA,1,NA,1,NA
2020-12-22,AZ,7421401,1,3,NA,6,1,1,2,NA,2,NA
2020-12-22,AR,3030522,0,2,0,1,1,1,2,NA,2,NA
2020-12-22,CA,39368078,NA,3,NA,7,1,0,2,NA,2,NA
2020-12-22,CO,5807719,1,3,2,3,1,0,2,NA,2,NA
2020-12-22,CT,3557006,1,3,NA,3,1,3,2,NA,2,NA
2020-12-22,DE,986809,1,3,NA,3,1,1,2,NA,2,NA
2020-12-22,DC,712816,1,3,NA,3,1,3,2,NA,3,NA
2020-12-22,FL,21733312,1,1,5,1,1,1,0,NA,1,NA
